time,x,y,speed,yaw_rate,lat_g,long_g,steering_angle,slip_ratio,distance
3.95,158.0,3.5234353802987313,119.14626241192056,0.0,0.0,0.0,0.0,2.0,158.6743776679252
4.0,160.0,3.810906645965437,121.00289666304961,0.0,0.0,0.0,0.0,2.0,160.69493198013362
4.05,162.0,3.812367920513563,122.31637330586406,0.0,0.0,0.0,0.0,2.0,162.69493251396437
4.1000000000000005,164.0,4.0785441861079805,120.51423374011256,0.0,0.0,0.0,0.0,2.0,164.71256721934733
4.15,166.0,4.2761847082088025,120.62902579172635,0.0,0.0,0.0,0.0,2.0,166.72230893807048
4.2,168.0,4.322643939844084,122.74372426709955,0.0,0.0,0.0,0.0,2.0,168.72284848034505
4.25,170.0,4.357880124254548,120.35110658790967,0.0,0.0,0.0,0.0,2.0,170.72315885343514
4.3,172.0,4.127367049922545,119.38142290711085,0.0,0.0,0.0,0.0,2.0,172.73639909678366
4.3500000000000005,174.0,3.82721337128111,121.34625100554796,0.0,0.0,0.0,0.0,2.0,174.758796740869
4.4,176.0,3.8602179309029774,119.48673963461489,0.0,0.0,0.0,0.0,2.0,176.75906904757022
4.45,178.0,3.6890321473371035,119.26434855173447,0.0,0.0,0.0,0.0,2.0,178.76638182152826
4.5,180.0,3.68110491892918,122.54746724027912,0.0,0.0,0.0,0.0,2.0,180.76639753170411
4.55,182.0,3.574172370559167,119.41609465834875,0.0,0.0,0.0,0.0,2.0,182.76925413413497
4.6000000000000005,184.0,3.2164730695630674,114.68964790487306,0.0,0.0,0.0,0.0,2.0,184.80098954750284
4.65,186.0,3.287933977950394,120.69103588777753,0.0,0.0,0.0,0.0,2.0,186.80226580565102
4.7,188.0,3.205027616872416,119.20896709683942,0.0,0.0,0.0,0.0,2.0,188.8039834342658
4.75,190.0,3.221067359380579,119.42172628706011,0.0,0.0,0.0,0.0,2.0,190.80404775156654
4.800000000000001,192.0,3.042443304654735,120.90587265306702,0.0,0.0,0.0,0.0,2.0,192.8120085462353
4.8500000000000005,194.0,2.975479855175788,119.66787818329787,0.0,0.0,0.0,0.0,2.0,194.81312925812804
4.9,196.0,3.287555883402364,120.4298776601895,0.0,0.0,0.0,0.0,2.0,196.83733069261862
4.95,198.0,3.3132660834165804,115.95537013360853,0.0,0.0,0.0,0.0,2.0,198.8374959393882
5.0,200.0,3.423181352429114,118.11388638306548,0.0,0.0,0.0,0.0,2.0,200.8405140038005
5.050000000000001,202.0,3.169006991053906,122.80791747731858,0.0,0.0,0.0,0.0,2.0,202.85660046176318
5.1000000000000005,204.0,3.6468141825323985,119.96289839097672,0.0,0.0,0.0,0.0,2.0,204.91288344623504
5.15,206.0,4.015496934196506,116.65299075601955,0.0,0.0,0.0,0.0,2.0,206.9465813026962
5.2,208.0,4.288184032386846,117.85493633112868,0.0,0.0,0.0,0.0,2.0,208.9650852669032
5.25,210.0,4.453937227907821,118.01482764119362,0.0,0.0,0.0,0.0,2.0,210.9719420435132
5.300000000000001,212.0,4.4569658835597945,120.20469536509934,0.0,0.0,0.0,0.0,2.0,212.97194433670063
5.3500000000000005,214.0,4.545380686933141,119.13478143890397,0.0,0.0,0.0,0.0,2.0,214.97389767717976
5.4,216.0,4.754984635732131,118.68163539512705,0.0,0.0,0.0,0.0,2.0,216.9848511364503
5.45,218.0,4.62927068623699,120.0078746088628,0.0,0.0,0.0,0.0,2.0,218.9887982408165
5.5,220.0,4.540370937393154,120.95550819886705,0.0,0.0,0.0,0.0,2.0,220.9907730571777
5.550000000000001,222.0,4.206544465575047,119.48194271052222,0.0,0.0,0.0,0.0,2.0,223.01844169709068
5.6000000000000005,224.0,4.052180650023696,118.8505815847732,0.0,0.0,0.0,0.0,2.0,225.02438989870296
5.65,226.0,4.384440996145327,119.15700355932023,0.0,0.0,0.0,0.0,2.0,227.05180128705138
5.7,228.0,4.317591577915254,120.67964192837329,0.0,0.0,0.0,0.0,2.0,229.0529181863648
5.75,230.0,4.254022196613137,119.98523970011085,0.0,0.0,0.0,0.0,2.0,231.05392819789375
5.800000000000001,232.0,4.317575603100561,121.53459367741281,0.0,0.0,0.0,0.0,2.0,233.05493770198817
5.8500000000000005,234.0,3.9951301416656566,117.70041484501128,0.0,0.0,0.0,0.0,2.0,235.08076372502174
5.9,236.0,4.18420647968317,118.44932778808611,0.0,0.0,0.0,0.0,2.0,237.08968130959263
5.95,238.0,4.437487850757745,121.54628171177849,0.0,0.0,0.0,0.0,2.0,239.1056553800939
6.0,240.0,4.512947103849827,118.39634431330062,0.0,0.0,0.0,0.0,2.0,241.1070783985678
6.050000000000001,242.0,4.843217301145725,122.76803143786536,0.0,0.0,0.0,0.0,2.0,243.13416458401278
6.1000000000000005,244.0,4.577850947918546,122.81041061175638,0.0,0.0,0.0,0.0,2.0,245.1516926015196
6.15,246.0,4.946594107468916,122.7846515069838,0.0,0.0,0.0,0.0,2.0,247.18540141000602
6.2,248.0,4.800445826822985,118.23871836294046,0.0,0.0,0.0,0.0,2.0,249.19073413051296
6.25,250.0,4.544461880170359,120.15378989716915,0.0,0.0,0.0,0.0,2.0,251.20704952770257
6.300000000000001,252.0,4.496983487929025,119.01313503559335,0.0,0.0,0.0,0.0,2.0,253.2076129977604
6.3500000000000005,254.0,4.871384624023486,121.84632521668391,0.0,0.0,0.0,0.0,2.0,255.24235529365657
6.4,256.0,4.867496195843577,123.41320990735693,0.0,0.0,0.0,0.0,2.0,257.2423590736214
6.45,258.0,4.680977864531361,121.74717883127076,0.0,0.0,0.0,0.0,2.0,259.25103751675647
6.5,260.0,4.421989369635389,120.01828869148028,0.0,0.0,0.0,0.0,2.0,261.2677365623477
6.550000000000001,260.0,4.421989369635389,60.51949702904731,-0.05517924927147947,-0.09974807857788247,-0.8,-0.7737062970333515,3.299593794512235,261.2677365623477
6.6000000000000005,260.43744810559116,4.425235768809772,61.375094237385284,-0.018790561150203215,-0.04046841355675971,-0.7818181818181819,1.8925836087058652,3.200533231146963,261.70519671389627
6.65,260.8747998475034,4.4349742511967465,62.24069123513211,0.10888552477020716,0.12622105692037222,-0.7636363636363637,19.56912610986613,3.0398800643942634,262.14265686544485
6.7,261.31195888328546,4.451202671545303,63.115473352691296,0.09443900293714805,0.13972775395722925,-0.7454545454545456,17.074298296309166,3.4938265436079265,262.5801170169934
6.75,261.74882891293635,4.4739174549621685,63.998617275753055,0.05236004042984813,0.0915965330025752,-0.7272727272727273,13.421371800248519,2.8835177463904853,263.01757716854195
6.800000000000001,262.1853137001193,4.503113597699322,64.88929182016899,0.032340622182154714,0.09912743663648887,-0.7090909090909091,6.139793760079922,3.6345225442828544,263.4550373200905
6.8500000000000005,262.621317093361,4.5387846682562305,65.78665871423344,0.07108182674278955,0.14965591957070395,-0.6909090909090909,14.832287809326207,3.3915457489706,263.8924974716391
6.9,263.0567430472322,4.580922808796627,66.68987338763554,0.20301791229131388,0.2883617351828174,-0.6727272727272728,30.820480156596915,3.9426035173462113,264.3299576231876
6.95,263.4914956435058,4.629518736879479,67.59808576633915,0.16677404406806737,0.21533909745465452,-0.6545454545454545,25.04959415222118,4.930980712209131,264.76741777473615
7.0,263.92547911228576,4.684561747503784,68.51044107264286,0.21209792777902475,0.26458814890486065,-0.6363636363636364,33.417572694028046,3.2402122194145715,265.20487792628467
7.050000000000001,264.3585978531041,4.746039715466727,69.42608062966681,0.14510583777920313,0.2328573036116863,-0.6181818181818182,23.124316211682057,4.3928630453552024,265.64233807783324
7.1000000000000005,264.7907564559801,4.8139390980346946,70.34414266950931,0.18368137373687562,0.2697575878307564,-0.6000000000000001,29.615684436427564,2.4795970849675832,266.07979822938177
7.15,265.22185972243824,4.888244937926551,71.26376314431263,0.2347740831343479,0.3226428120938145,-0.5818181818181819,38.662209288592,2.928740108821972,266.51725838093034
7.2,265.65181268647854,4.968940866608504,72.18407653947465,0.2719272653539376,0.319986481790093,-0.5636363636363637,35.5312443519109,3.3396394065264934,266.95471853247886
7.25,266.0805206354966,5.05600910789989,73.10421668824077,0.1792247887552575,0.24202100426778717,-0.5454545454545455,28.502644796556925,3.1372988301658933,267.3921786840274
7.300000000000001,266.50788913114746,5.149430481888987,74.02331758690993,0.34482644071079643,0.42392207461886133,-0.5272727272727273,43.28121126641363,4.373617122926009,267.82963883557596
7.3500000000000005,266.9338240301488,5.249184409158103,74.94051420988683,0.2671351730085878,0.3519267484765233,-0.5090909090909091,36.61546837750205,4.200701377513805,268.26709898712454
7.4,267.35823150501955,5.355248915316918,75.8549433238138,0.410537412813417,0.5108071960858025,-0.49090909090909096,49.540791461671965,4.4050109540712254,268.70455913867306
7.45,267.78101806474876,5.467600635843142,76.76574430001584,0.37511066534734505,0.4618975190685806,-0.47272727272727266,47.7215312779653,4.310753573824511,269.1420192902216
7.5,268.2020905753904,5.586214821229394,77.67205992449419,0.3553004309070824,0.45315995043659385,-0.45454545454545453,45.81889040058019,4.623362231775612,269.57947944177016
7.550000000000001,268.6213562805793,5.711065342435157,78.5730372047061,0.36724270232501066,0.49336309383116933,-0.43636363636363634,44.429043890780086,4.896701220303878,270.0169395933187
7.6000000000000005,269.0387228219642,5.842124696642658,79.46782817237161,0.3820025539245965,0.48747329780160836,-0.4181818181818182,50.18404294138349,3.7991503853499458,270.45439974486726
7.65,269.454098259553,5.979364013315333,80.35559068155159,0.4233474041627198,0.48978110589060364,-0.4,46.54114557959095,4.288397832055309,270.8918598964158
7.7,269.8673910919659,6.122753060557622,81.23548920124605,0.46059661025634524,0.5453775329513831,-0.38181818181818183,49.82457340392629,4.601337687397645,271.32932004796436
7.75,270.27851027659153,6.272260251774609,82.1066956017666,0.4838191749938736,0.5998197563789355,-0.3636363636363637,52.888433717975325,5.042117267417033,271.7667801995129
7.800000000000001,270.687365249643,6.427852652630129,82.96838993414322,0.4516219700950151,0.5525817039855969,-0.34545454545454546,51.00114132442154,4.271411540820055,272.20424035106146
7.8500000000000005,271.09386594610714,6.589495988301718,83.81976120183144,0.4386183871445426,0.5645874462471194,-0.32727272727272727,50.845249912422005,4.649151750944523,272.64170050261
7.9,271.4979228195851,6.757154651030892,84.66000812399399,0.534694054792589,0.5974571585348089,-0.3090909090909091,57.53141539957267,4.807363292868005,273.07916065415856
7.95,271.89944686201767,6.9307917079670265,85.4883398896382,0.6007464821925148,0.6819938388559802,-0.29090909090909095,57.84485054766559,4.693746464838176,273.5166208057071
8.0,272.2983496232931,7.110368909303153,86.30397690189967,0.6236530145943925,0.7258003553268954,-0.27272727272727276,59.092190125560904,4.813243491006743,273.95408095725566
8.05,272.6945432307309,7.295846696701845,87.10615151177153,0.6047386684148965,0.6896596504441419,-0.2545454545454546,57.292496350446,5.118351840151093,274.39154110880423
8.1,273.0879404084392,7.487184212009369,87.89410874058885,0.5881952434937266,0.718606251438853,-0.23636363636363633,58.39576244126638,5.090646181322955,274.8290012603528
8.15,273.4784544965403,7.6843393062561764,88.66710699058807,0.5893199596499291,0.6756217383232919,-0.21818181818181817,57.08196811941711,5.277103974680192,275.2664614119014
8.200000000000001,273.8659994702607,7.887268548941702,89.42441874287293,0.7135442944848936,0.7680848154490831,-0.2,61.56094328346356,4.777625086024751,275.70392156344997
8.25,274.2504899588812,8.095927237601519,90.16533124212977,0.7125857592067516,0.7685379758782128,-0.18181818181818185,62.82454063601161,5.130273163695245,276.1413817149985
8.3,274.6318412645428,8.310269407654644,90.88914716744782,0.6625632117695963,0.7217024486101102,-0.1636363636363637,61.897627366610344,5.050499320053534,276.57884186654707
8.35,275.00996938090435,8.530247842528915,91.5951852886133,0.625874935620207,0.6836268727661479,-0.14545454545454542,55.69403787480517,5.457812572360247,277.0163020180956
8.4,275.3847910116482,8.755814084062106,92.28278110725948,0.6871173148877336,0.7273179224125135,-0.12727272727272726,61.725202981765676,4.711746879953589,277.45376216964416
8.450000000000001,275.75622358882896,8.986918443176616,92.95128748226918,0.7098624119492448,0.7697473950715842,-0.10909090909090909,61.51784305322546,5.426568187792296,277.8912223211927
8.5,276.1241852910623,9.223510010825247,93.60007523884146,0.7863448465092815,0.8756816790389225,-0.09090909090909093,65.59168539297798,5.75342279088571,278.32868247274126
8.55,276.48859506154884,9.465536669205768,94.22853376064877,0.8565194914511766,0.9091126010945115,-0.07272727272727275,65.57982634521932,6.550536424623521,278.76614262428984
8.6,276.84937262592996,9.71294510324173,94.83607156452786,0.7884472439512048,0.8228776714759931,-0.05454545454545459,66.17888853881641,4.965088332274849,279.2036027758384
8.65,277.206438509971,9.965680812327022,95.42211685716283,0.821454277017752,0.8373328423617074,-0.036363636363636334,64.0784730905341,5.183381868026375,279.64106292738694
8.700000000000001,277.55971405706856,10.223688122331616,95.98611807323715,0.8188949021861913,0.8831681439073347,-0.018181818181818167,61.68241650557641,5.1808265906103435,280.0785230789355
8.75,277.9091214455771,10.486910197865768,96.52754439454752,0.8494249501846862,0.8825285898020162,0.0,67.36256831236504,4.812696183371848,280.51598323048404
8.8,278.2545837059523,10.755289054800066,97.0458862495914,0.9105030278064131,0.9397710053942193,0.0,65.91187389886305,6.701656483314017,280.9534433820326
8.85,278.59602473770605,11.028765573038523,97.54065579315795,0.8342159918397679,0.8778298884440878,0.0,63.04302447382008,5.012739049857702,281.3909035335812
8.9,278.9333693261705,11.3072795095419,98.01138736547078,0.9522965410142893,0.9616669050925806,0.0,68.06945499972178,5.476848010750319,281.8283636851297
8.950000000000001,279.26654315906694,11.590769511598413,98.45763793045064,0.912800571399416,0.911918292617799,0.0,66.8678357300096,6.393638131994477,282.2658238366783
9.0,279.5954728428753,11.87917313033886,98.87898749268555,0.9589400640942116,0.9756915343881316,0.0,69.41228749686525,5.0505210796952875,282.7032839882268
9.05,279.9200859190023,12.172426834493235,99.27503949271566,0.9623663184252844,0.9279920420685936,0.0,69.5838633013376,6.162151910849472,283.1407441397754
9.1,280.24031087974254,12.470466024385788,99.64542118026125,0.9092281156756379,0.9188734464476178,0.0,67.29311531199667,5.050108166671965,283.57820429132397
9.15,280.55607718403087,12.773225046165402,99.98978396504216,1.0435150187992404,1.0525562177242074,0.0,68.41020044806632,6.7810160214374156,284.0156644428725
9.200000000000001,280.8673152729818,13.080637206268241,100.3078037448588,1.0106544722285513,1.0170374199227856,0.0,69.58782810053773,4.966173416247928,284.45312459442107
9.25,281.1739565852118,13.392634786109387,100.59918121062582,0.8693943818520556,0.8804289981877832,0.0,66.50534575177761,4.764552286438018,284.8905847459696
9.3,281.475933571943,13.709149057000305,100.86364212807125,0.9504165930106132,0.9533634544490331,0.0,68.86107799339882,5.587629245867645,285.32804489751817
9.35,281.77317971188296,14.030110295288807,101.10093759583631,1.0238107554662321,1.0410314264921592,0.0,68.08119164317111,6.609005624562846,285.76550504906675
9.4,282.0656295258783,14.355447797718183,101.31084427973262,0.9337451002993138,0.9254446189282651,0.0,67.0673115840689,5.760854731466509,286.2029652006153
9.450000000000001,282.35321859133893,14.685089897002163,101.49316462293649,1.0442053150152684,1.0277104264409367,0.0,70.51334423534466,5.915273742879525,286.64042535216385
9.5,282.6358835564296,15.018963977612174,101.64772703192249,0.9970792067360129,1.0258323397721996,0.0,70.77943332427711,6.750519123048957,287.07788550371237
9.55,282.9135621540251,15.356996491773561,101.7743860379613,0.9752265483966713,0.9602273977676009,0.0,69.94440662344171,6.958301962519339,287.51534565526094
9.600000000000001,283.1861932154271,15.699112975667111,101.87302243402979,1.0163635027245583,0.9968496043663998,0.0,69.38353338270561,6.326677455306085,287.95280580680947
9.65,283.4537166838387,16.045238065832386,101.94354338700447,0.9219673515392098,0.8942945687736584,0.0,66.69065658168591,5.371456454770334,288.39026595835804
9.700000000000001,283.71607362759397,16.39529551576924,101.98588252503279,1.1339238746247622,1.0882203945245401,0.0,71.78982410715868,6.055589666568984,288.8277261099066
9.75,283.97320625313984,16.749208212733862,102.0,1.0212633673229672,0.9845453745401539,0.0,67.71102313608075,5.3094124337418,289.2651862614552
9.8,284.2250579177673,17.106898194725606,101.98588252503279,1.0481331801038138,1.039889471265017,0.0,68.59096604851595,6.170077124922077,289.7026464130037
9.850000000000001,284.4715731420889,17.46828666766095,101.94354338700447,1.0347678165125147,1.0294875232789436,0.0,71.85072870911404,5.273666076848667,290.1401065645523
9.9,284.7126976222602,17.833294022730726,101.87302243402979,1.0967257286901413,1.0651844960836896,0.0,71.21669950859444,6.471485315905818,290.5775667161009
9.950000000000001,284.9483782419418,18.201839853936807,101.7743860379613,0.9798479546846087,0.9735195563270689,0.0,68.0628371653892,6.923345691801183,291.01502686764945
10.0,285.1785630840006,18.57384297580442,101.64772703192249,0.9946308662794257,1.0026706709750832,0.0,70.10664218432706,6.366807802821774,291.45248701919803
10.05,285.40320144194607,18.9492214412662,101.49316462293649,1.0798022597095625,1.0171319700955075,0.0,72.27343378976613,5.816822050189056,291.8899471707466
10.100000000000001,285.6222438311004,19.327892559713934,101.31084427973262,1.036177575359839,1.0289047219604652,0.0,68.94365458290619,6.350182872197291,292.3274073222952
10.15,285.835641999499,19.709772915214167,101.10093759583631,1.037405783601329,1.0385029973236766,0.0,68.99083200091395,6.925775714553969,292.7648674738437
10.200000000000001,286.0433489385201,20.09477838488357,100.86364212807125,0.916210873537576,0.9518330435097625,0.0,66.47060669764886,6.640746448159856,293.2023276253923
10.25,286.24531889323987,20.482824157419998,100.59918121062582,0.9594611715814341,0.9368198810293228,0.0,69.63371532237012,5.308580697306283,293.63978777694086
10.3,286.4415073725114,20.873824751785264,100.3078037448588,1.015198779700467,1.0317816341078485,0.0,70.69984581818939,6.3504930971147076,294.0772479284894
10.350000000000001,286.631871158766,21.267694036035387,99.98978396504216,0.8555715942352162,0.855086538983602,0.0,68.01130394336754,5.486208871915707,294.51470808003796
10.4,286.81636831753286,21.664345246294275,99.64542118026125,1.0437570818339317,1.0280297946201702,0.0,71.25448663102368,6.487386007817354,294.95216823158654
10.450000000000001,286.99495820667704,22.06369100586656,99.27503949271566,0.9002662460614175,0.9264278530792054,0.0,64.5062175443482,5.971090536146001,295.3896283831351
10.5,287.16760148535207,22.46564334448548,98.87898749268555,0.9238978979484777,0.9327646573852241,0.0,67.88389031765999,4.613433267413448,295.8270885346837
10.55,287.33426012266636,22.87011371769148,98.45763793045064,0.9065147928545739,0.889762402455279,0.0,65.50335623418744,5.495280664217418,296.2645486862322
10.600000000000001,287.494897406061,23.27701302633735,98.01138736547078,0.8445328706571833,0.91179998142674,0.0,64.89738000810196,5.834679125728365,296.7020088377808
10.65,287.64947794939656,23.686251636215452,97.54065579315795,0.9275407959559201,0.9675462044224892,0.0,67.79474756849784,5.185456129688045,297.1394689893293
10.700000000000001,287.79796770074864,24.09773939780294,97.0458862495914,0.8861511480455093,0.9317674562687172,0.0,67.89407631975428,6.085813373739144,297.5769291408779
10.75,287.94033394990885,24.511385666120376,96.52754439454752,0.8713377457364235,0.9065555885383754,0.013333333333333334,64.96633383585483,4.957659144751611,298.0143892924265
10.8,288.07654533559025,24.927099320699625,95.98611807323715,0.838472196508056,0.8745306414152987,0.02666666666666667,62.03143883799374,5.224372400537369,298.45184944397505
